C1	-12.13	17.99	180.00	10uF	0805
FID1	13.96	1.36	0.00	FIDUCIAL""	FIDUCIAL_1MM
FID2	-18.92	23.85	0.00	FIDUCIAL""	FIDUCIAL_1MM
LED1	-8.13	20.07	90.00	VCC	CHIPLED_0805
Q1	-12.69	23.18	270.00	IRLML6401	SOT23-WIDE
R1	9.78	18.14	90.00	10K	0805
R10	-12.19	20.07	180.00	220	0805
R11	-10.54	11.05	90.00	220	0805
R12	-12.45	11.05	90.00	220	0805
R13	-14.35	11.05	90.00	220	0805
R14	-16.26	11.05	90.00	220	0805
R15	-18.16	11.05	90.00	220	0805
R16	-20.07	11.05	90.00	220	0805
R17	-21.97	11.05	90.00	220	0805
R18	-23.88	11.05	90.00	220	0805
R19	24.13	11.05	90.00	220	0805
R2	12.32	18.14	90.00	10K	0805
R20	22.23	11.05	90.00	220	0805
R21	20.32	11.05	90.00	220	0805
R22	18.41	11.05	90.00	220	0805
R23	16.51	11.05	90.00	220	0805
R24	14.61	11.05	90.00	220	0805
R25	12.70	11.05	90.00	220	0805
R26	10.79	11.05	90.00	220	0805
R3	14.86	18.14	90.00	10K	0805
R4	17.40	18.18	90.00	10K	0805
R5	19.94	18.18	90.00	10K	0805
R6	22.48	18.18	90.00	10K	0805
R7	-24.00	20.76	90.00	10K	0805
R8	-24.84	15.94	270.00	10K	0805
R9	-22.81	15.94	270.00	10K	0805
SJ_A0	22.48	23.08	270.00		SOLDERJUMPER_REFLOW_NOPASTE
SJ_A1	19.94	23.08	270.00		SOLDERJUMPER_REFLOW_NOPASTE
SJ_A2	17.40	23.08	270.00		SOLDERJUMPER_REFLOW_NOPASTE
SJ_A3	14.86	23.08	270.00		SOLDERJUMPER_REFLOW_NOPASTE
SJ_A4	12.32	23.08	270.00		SOLDERJUMPER_REFLOW_NOPASTE
SJ_A5	9.78	23.08	270.00		SOLDERJUMPER_REFLOW_NOPASTE
U1	0.00	12.95	270.00	PCA9685	TSSOP28
