C1	14.10	18.80	270.00	0.1µF	0805
C2	7.37	16.51	0.00	1µF	0805
C3	7.37	14.48	0.00	1µF	0805
C4	7.37	10.41	0.00	1µF	0805
C5	7.37	12.45	0.00	1µF	0805
C6	11.94	18.80	270.00	10µF	0805
FID1	1.60	26.16	0.00	FIDUCIAL""	FIDUCIAL_1MM
FID2	16.97	5.28	0.00	FIDUCIAL""	FIDUCIAL_1MM
R1	7.37	8.26	0.00	100K	0805
R3	13.72	7.37	0.00	100K	0805
R4	13.72	9.40	180.00	100K	0805
R5	8.51	19.69	90.00	10K	0805
U1	13.21	13.97	0.00	MAX98306ETD+T	TDFN14_3X3MM
