"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"@HOLE9,@HOLE21,@HOLE11,@HOLE10,@HOLE6,@HOLE22,@HOLE4,@HOLE5,@HOLE15,@HOLE8,@HOLE2,@HOLE17,@HOLE13,@HOLE18,@HOLE12,@HOLE14,@HOLE19,@HOLE20,@HOLE16,@HOLE3,@HOLE7,@HOLE1,@HOLE0";"";23;"";;;
2;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
3;"U$12";"PROTRACTOR#JPG";1;"";;;
4;"U$6";"SCHOTTKYDIODE#PNG";1;"";;;
5;"U$5";"PCHANNELMOSFET#PNG";1;"";;;
6;"U$7";"ZENER#PNG";1;"";;;
7;"U$2";"BJT_PNP#PNG";1;"";;;
8;"U$3";"DIODE#PNG";1;"";;;
9;"U$11";"SFE_LOGO_FLAME_.2";1;"";;;
10;"E$3,E$2";"STAND-OFF";2;"";;;
11;"LOGO1";"OSHW-LOGO-M";1;"OSHW-LOGOM";;;
12;"U$1";"BJT_NPN#PNG";1;"";;;
13;"U$13";"MORSE#PNG";1;"";;;
14;"U$4";"NCHANNELMOSFET#PNG";1;"";;;
15;"U$9";"SFE_LOGO_NAME_.2";1;"";;;
