"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"@HOLE7,@HOLE5,@HOLE17,@HOLE22,@HOLE4,@HOLE9,@HOLE16,@HOLE6,@HOLE3,@HOLE0,@HOLE15,@HOLE10,@HOLE13,@HOLE21,@HOLE14,@HOLE20,@HOLE8,@HOLE1,@HOLE11,@HOLE12,@HOLE2,@HOLE19,@HOLE18";"";23;"";;;
2;"U$12";"PROTRACTOR#JPG";1;"";;;
3;"FRAME1";"CREATIVE_COMMONS";1;"FRAME-LETTER";;;
4;"U$9";"SFE_LOGO_NAME_.2";1;"";;;
5;"E$3,E$2";"STAND-OFF";2;"";;;
6;"U$13";"MORSE#PNG";1;"";;;
7;"LOGO1";"OSHW-LOGO-M";1;"OSHW-LOGOM";;;
8;"U$5";"PCHANNELMOSFET#PNG";1;"";;;
9;"U$3";"DIODE#PNG";1;"";;;
10;"U$7";"ZENER#PNG";1;"";;;
11;"U$1";"BJT_NPN#PNG";1;"";;;
12;"U$6";"SCHOTTKYDIODE#PNG";1;"";;;
13;"U$2";"BJT_PNP#PNG";1;"";;;
14;"U$4";"NCHANNELMOSFET#PNG";1;"";;;
15;"U$11";"SFE_LOGO_FLAME_.2";1;"";;;
